Actual Density,Mean D between Robots,Num Robots,Mean SDE,Min SDE,Max SDE,SDE Range
1.921323,57.85676,2,1,1,1,0
0.94227993,39.13761,4,2.0833335,1.4000001,2.7333333,1.3333333
1.0194199,66.381805,2,0.9,0.8,1,0.19999999
1.9756607,45.743202,2,1,1,1,0
0.8870649,67.19147,2,0.9,0.8,1,0.19999999
3.8507578,33.124294,2,1,1,1,0
0.7045488,67.943726,3,1.8666668,1.7,2,0.29999995
1.78989,62.045753,2,1,1,1,0
0.94098294,40.953823,4,2.0833335,1.4000001,2.7333333,1.3333333
1.2602265,61.488937,2,1,1,1,0
2.4087539,40.945442,2,1,1,1,0
0.96285707,64.45795,2,1,1,1,0
2.9865904,37.492462,2,1,1,1,0
0.8034667,64.51114,3,2,2,2,0
1.6802915,66.00151,2,1,1,1,0
0.9442824,41.313942,4,2.0833335,1.4000001,2.7333333,1.3333333
1.6209358,56.917336,2,1,1,1,0
3.133081,35.731018,2,1,1,1,0
1.0059178,63.0593,2,1,1,1,0
2.4104323,41.83723,2,1,1,1,0
0.9092897,61.746506,3,2,2,2,0
1.5884815,69.992096,2,1,1,1,0
0.84226894,45.689285,4,2.0833335,1.4000001,2.7333333,1.3333333
2.2074807,52.771694,2,1,1,1,0
4.204761,31.176456,2,1,1,1,0
1.0141703,62.80299,2,1,1,1,0
1.8756782,47.343624,2,1,1,1,0
0.9626511,59.01791,3,2,2,2,0
0.7550824,49.554783,4,2.0833335,1.4000001,2.7333333,1.3333333
3.3123674,48.814655,2,1,1,1,0
5.995872,27.444807,2,1,1,1,0
1.0322332,62.253956,2,1,1,1,0
1.3188201,66.91458,2,0.9,0.8,1,0.19999999
1.4946333,52.876415,2,1,1,1,0
1.0069652,56.487778,3,2,2,2,0
0.69105536,53.14682,4,2.0833335,1.4000001,2.7333333,1.3333333
6.077479,45.182312,2,1,1,1,0
10.096728,25.114447,2,1,1,1,0
1.0590265,61.470142,2,1,1,1,0
1.7751524,63.252186,2,1,1,1,0
1.1959978,58.615734,2,1,1,1,0
1.0621035,54.13824,3,2,2,2,0
0.6811185,54.394005,4,2.0833335,1.4000001,2.7333333,1.3333333
23.320168,42.555027,2,1,1,1,0
1.2583576,45.70837,3,1.3333334,1,1.8000001,0.8000001
1.0988685,60.360836,2,1,1,1,0
2.5740232,60.361507,2,1,1,1,0
0.61083806,59.50888,5,2.3466668,1,2.9333334,1.9333334
0.89605623,69.30457,2,0.9,0.8,1,0.19999999
0.6478025,50.681454,4,1.6,1.2,1.9000001,0.70000005
14.4614935,40.341938,2,1,1,1,0
1.3934387,44.2529,3,1.4,1.2,1.8000001,0.6
1.1165816,59.88598,2,1,1,1,0
4.60783,57.20158,2,1,1,1,0
0.62174374,58.54132,5,2.4666667,1.4000001,2.9333334,1.5333333
0.5777019,69.29443,3,1.3333334,1,1.8000001,0.8000001
0.6367755,51.581055,4,1.5500001,1.2,1.9000001,0.70000005
0.60487294,53.82689,3,1.3666668,1.2,1.7,0.5
1.4107082,43.71127,3,1.4,1.2,1.8000001,0.6
1.0593457,61.463543,2,1,1,1,0
14.802976,54.31672,2,1,1,1,0
0.9385376,54.28373,4,2.5333333,2.2,2.8666668,0.66666675
0.9105781,66.44062,2,1.1,1,1.2,0.20000005
0.558736,56.38531,5,1.6533333,1.2,2.6666667,1.4666667
0.6034914,52.683838,3,1.4,1.2,1.8000001,0.6
1.4311315,43.954723,3,1.4,1.2,1.8000001,0.6
0.9974201,63.332954,2,1,1,1,0
14.62857,52.429493,2,1,1,1,0
0.9961856,51.930775,4,2.5333333,2.2,2.8666668,0.66666675
1.0058235,63.285595,2,1,1,1,0
0.56753373,58.643513,5,2.02,1.2,2.8000002,1.6000001
0.6018864,52.163414,3,1.4,1.2,1.8000001,0.6
1.4924303,44.399914,3,1.4,1.2,1.8000001,0.6
0.93736565,65.32914,2,1,1,1,0
5.6412206,50.316483,2,1,1,1,0
1.0210223,50.50583,4,2.5333333,2.2,2.8666668,0.66666675
1.1522121,59.18741,2,1,1,1,0
0.58014953,57.47472,5,2.04,1.2,2.8000002,1.6000001
0.59698117,52.5468,3,1.4,1.2,1.8000001,0.6
1.5070987,45.07138,3,1.4,1.2,1.8000001,0.6
0.898146,66.73826,2,1,1,1,0
3.4161975,49.74884,2,1,1,1,0
1.067704,48.89837,4,2.5333333,2.2,2.8666668,0.66666675
1.3403668,54.95406,2,1,1,1,0
0.5921093,56.49013,5,2.04,1.2,2.8000002,1.6000001
0.59243524,53.52401,3,1.4,1.2,1.8000001,0.6
1.3230106,46.5813,3,1.4,1.2,1.8000001,0.6
0.8954639,66.838104,2,1,1,1,0
2.3668811,50.480793,2,1,1,1,0
1.0657992,49.627625,4,2.5333333,2.2,2.8666668,0.66666675
1.6074646,50.128357,2,1,1,1,0
0.6178421,55.38209,5,2.04,1.2,2.8000002,1.6000001
0.58802396,54.838066,3,1.4,1.2,1.8000001,0.6
1.2004676,48.353638,3,1.4,1.2,1.8000001,0.6
0.8696215,67.823235,2,1,1,1,0
1.8521568,51.709087,2,1,1,1,0
1.0389092,50.865734,4,2.5333333,2.2,2.8666668,0.66666675
1.9469639,45.5411,2,1,1,1,0
0.6418681,54.40365,5,2.04,1.2,2.8000002,1.6000001
0.5880235,56.433735,3,1.4,1.2,1.8000001,0.6
1.0972469,50.61362,3,1.4,1.2,1.8000001,0.6
0.436304,67.52917,3,1.2666668,1,1.8000001,0.8000001
1.5393128,53.224667,2,1,1,1,0
0.49517933,51.36024,5,2.1333337,1.4000001,2.8666668,1.4666667
2.411805,40.816444,2,1,1,1,0
0.67635417,53.187843,5,2.04,1.2,2.8000002,1.6000001
0.58604676,58.444107,3,1.4,1.2,1.8000001,0.6
1.0169353,58.125763,3,1.9333334,1.9000001,2,0.099999905
0.4602143,64.801346,3,1.4000001,1.2,1.8000001,0.6
1.344529,55.161037,2,1,1,1,0
0.47227326,51.4448,5,2.1200001,1.4000001,2.8000002,1.4000001
3.082032,36.027805,2,1,1,1,0
0.489933,54.991512,6,2,1,2.8000002,1.8000002
0.59422624,60.38889,3,1.4,1.2,1.8000001,0.6
0.96803683,58.815052,3,2,2,2,0
0.4802944,61.922997,3,1.4000001,1.2,1.8000001,0.6
1.204408,57.651817,2,1,1,1,0
0.43195152,52.465935,5,2.1200001,1.4000001,2.8000002,1.4000001
4.0070286,31.705345,2,1,1,1,0
0.5177641,53.477985,6,2.0333335,1.2,2.8000002,1.6000001
0.58210033,62.794388,3,1.4,1.2,1.8000001,0.6
0.9419803,59.631573,3,2,2,2,0
0.5098357,58.836052,3,1.4000001,1.2,1.8000001,0.6
1.0802767,61.01736,2,1,1,1,0
0.40818715,53.572166,5,2.1200001,1.4000001,2.8000002,1.4000001
5.1632886,28.754374,2,1,1,1,0
0.5279802,52.159985,6,2.0333335,1.2,2.8000002,1.6000001
0.53285515,65.163704,3,1.4,1.2,1.8000001,0.6
0.9220488,60.781788,3,2,2,2,0
0.54141104,55.981224,3,1.4000001,1.2,1.8000001,0.6
0.9691635,64.96181,2,1,1,1,0
0.39549115,54.380516,5,2.1200001,1.4000001,2.8000002,1.4000001
7.466548,26.408752,2,1,1,1,0
0.52185154,51.28868,6,2.0333335,1.2,2.8000002,1.6000001
2.644799,63.683315,2,1,1,1,0
0.9103415,62.208008,3,2,2,2,0
0.57500774,53.23661,3,1.4000001,1.2,1.8000001,0.6
0.8690264,69.29021,2,1,1,1,0
0.37446994,55.652283,5,2.1200001,1.4000001,2.8000002,1.4000001
13.358883,25.100286,2,1,1,1,0
0.5190501,51.19154,6,2.0333335,1.2,2.8000002,1.6000001
1.8152852,65.18322,2,1,1,1,0
2.1096342,51.68865,2,1.1,1,1.2,0.20000005
0.6010035,50.95717,3,1.4000001,1.2,1.8000001,0.6
0.5402536,52.006416,4,2.125,1.4000001,2.8000002,1.4000001
101.591354,25.161562,2,1,1,1,0
0.51313996,50.876465,6,2.0333335,1.2,2.8000002,1.6000001
1.3686867,66.94533,2,1,1,1,0
2.2688286,50.054596,2,1,1,1,0
0.64946634,48.411705,3,1.4000001,1.2,1.8000001,0.6
0.5680271,51.454845,4,2.0833335,1.4000001,2.7333333,1.3333333
19.000288,26.386093,2,1,1,1,0
0.50454897,51.33849,6,2.0333335,1.2,2.8000002,1.6000001
1.0911748,69.161644,2,1,1,1,0
2.2013366,50.73528,2,1,1,1,0
0.71941066,45.733738,3,1.4000001,1.2,1.8000001,0.6
0.606158,50.464153,4,2.0833335,1.4000001,2.7333333,1.3333333
8.105038,28.39006,2,1,1,1,0
0.4937625,52.553177,6,2.0333335,1.2,2.8000002,1.6000001
0.93634886,68.747574,2,0.9,0.8,1,0.19999999
2.099636,51.715706,2,1,1,1,0
0.7888335,43.83922,3,1.4000001,1.2,1.8000001,0.6
0.65072346,49.299995,4,2.0833335,1.4000001,2.7333333,1.3333333
4.8439393,32.18671,2,1,1,1,0
0.490446,53.34612,6,2.0444443,1.2,2.8666668,1.6666667
0.9996183,64.99335,2,1,1,1,0
2.0705657,52.025066,2,1,1,1,0
0.8805076,42.26635,3,1.4000001,1.2,1.8000001,0.6
0.7044376,48.061214,4,2.0833335,1.4000001,2.7333333,1.3333333
3.3199692,36.141327,2,1,1,1,0
0.484736,54.257412,6,2.0333335,1.2,2.8000002,1.6000001
1.0283098,62.814137,2,1,1,1,0
1.9109079,54.300507,2,1,1,1,0
0.9891285,41.35466,3,1.4000001,1.2,1.8000001,0.6
0.7604987,47.095997,4,2.0833335,1.4000001,2.7333333,1.3333333
2.4710078,40.680355,2,1,1,1,0
0.4837435,54.43161,6,2.0500002,1.2,2.8000002,1.6000001
1.0629768,61.34497,2,1,1,1,0
1.7947148,56.155663,2,1,1,1,0
1.1231642,40.9346,3,1.4000001,1.2,1.8000001,0.6
0.8242226,46.103115,4,2.0833335,1.4000001,2.7333333,1.3333333
1.9525535,45.288883,2,1,1,1,0
0.47831687,56.000988,6,2.4083335,1.4000001,3.65,2.25
1.0958661,60.965153,2,1,1,1,0
1.7804502,56.43797,2,1,1,1,0
1.2591106,41.036846,3,1.4000001,1.2,1.8000001,0.6
0.8940496,45.153385,4,2.0833335,1.4000001,2.7333333,1.3333333
1.6512207,49.340023,2,1,1,1,0
0.4524721,55.534313,6,2.4361112,1.4000001,3.65,2.25
1.2070259,59.580338,2,1,1,1,0
1.7620264,56.83937,2,1,1,1,0
1.3338953,49.43648,3,1.9666667,1.9000001,2,0.099999905
0.9873,44.047028,4,2.0833335,1.4000001,2.7333333,1.3333333
1.4674108,52.90091,2,1,1,1,0
0.42462572,55.344425,6,2.4361112,1.4000001,3.65,2.25
1.375403,58.436993,2,1,1,1,0
1.7642485,56.79964,2,1,1,1,0
1.3943338,48.503925,3,2,2,2,0
1.1069729,48.288433,4,2.4666667,2.1,2.8666668,0.7666669
1.351119,56.154514,2,1,1,1,0
0.3950384,55.543262,6,2.4361112,1.4000001,3.65,2.25
1.634385,57.76414,2,1,1,1,0
1.7884443,56.39728,2,1,1,1,0
1.418349,48.573467,3,2,2,2,0
1.236516,46.994812,4,2.5333333,2.2,2.8666668,0.66666675
1.2391887,59.965916,2,1,1,1,0
0.3697617,53.379993,6,2.227778,1.4000001,3.6000001,2.2
2.0147247,57.934597,2,1,1,1,0
1.8007,56.22607,2,1,1,1,0
1.4179451,49.166138,3,2,2,2,0
1.3196818,46.350178,4,2.5333333,2.2,2.8666668,0.66666675
1.183956,63.695374,2,1,1,1,0
0.4455042,50.12887,5,2.1733334,1.4000001,2.8666668,1.4666667
2.5121646,59.965065,2,1,1,1,0
1.7558831,56.913486,2,1,1,1,0
1.4097419,50.329147,3,2,2,2,0
1.4996576,44.46584,4,2.5333333,2.2,2.8666668,0.66666675
1.1200025,68.066216,2,1,1,1,0
0.42384356,49.530067,5,2.1200001,1.4000001,2.8000002,1.4000001
3.1428652,62.39934,2,1,1,1,0
1.6480598,58.75808,2,1,1,1,0
1.4044093,51.554035,3,2,2,2,0
1.7549275,42.66333,4,2.5333333,2.2,2.8666668,0.66666675
3.2825236,67.76604,2,0.9,0.8,1,0.19999999
0.40251815,49.450386,5,2.1200001,1.4000001,2.8000002,1.4000001
4.6914988,64.92336,2,1,1,1,0
1.5312215,60.647026,2,1,1,1,0
1.4039445,52.757217,3,2,2,2,0
1.7879642,40.85491,4,2.5333333,2.2,2.8666668,0.66666675
5.574769,62.609943,2,1,1,1,0
3.1792414,33.449924,3,2.0333333,2,2.1,0.099999905
10.423334,66.62687,2,1,1,1,0
1.3929749,63.47712,2,1,1,1,0
1.2648115,46.886536,3,1.4333334,1.2,1.9000001,0.70000005
1.8039008,39.23861,4,2.5333333,2.2,2.8666668,0.66666675
14.150778,57.381264,2,1,1,1,0
3.674115,31.773642,3,2,2,2,0
46.482616,69.63534,2,1,1,1,0
1.2587707,66.826,2,1,1,1,0
1.0677098,47.408497,3,1.4,1.2,1.8000001,0.6
1.8165932,37.827553,4,2.5333333,2.2,2.8666668,0.66666675
20.048796,53.22187,2,1,1,1,0
4.194534,29.487494,3,2,2,2,0
0.39342275,53.799377,4,1.5,1,1.9000001,0.9000001
1.6864672,38.54212,4,2.5333333,2.2,2.8666668,0.66666675
5.8435626,50.382133,2,1,1,1,0
4.8344245,28.280603,3,2,2,2,0
0.39208046,52.72604,4,1.55,1.2,1.9000001,0.70000005
1.5443839,39.103127,4,2.5333333,2.2,2.8666668,0.66666675
4.2238994,46.459896,2,1,1,1,0
4.301757,30.149475,3,2,2,2,0
0.39059722,51.6798,4,1.55,1.2,1.9000001,0.70000005
1.3341068,41.96626,4,2.5333333,2.2,2.8666668,0.66666675
3.7056916,42.353104,2,1,1,1,0
3.4837089,31.84519,3,2,2,2,0
0.38726288,51.120472,4,1.55,1.2,1.9000001,0.70000005
1.2584157,42.881233,4,2.5333333,2.2,2.8666668,0.66666675
3.6530418,38.16871,2,1,1,1,0
2.6595678,34.33117,3,2,2,2,0
0.38607186,50.569458,4,1.55,1.2,1.9000001,0.70000005
1.1781318,36.966076,4,2.1083333,1.4000001,2.7333333,1.3333333
3.6584535,34.9863,2,1,1,1,0
2.1745696,36.68997,3,2,2,2,0
0.38675922,50.095142,4,1.55,1.2,1.9000001,0.70000005
4.6512313,26.86217,3,2.0666666,2,2.1,0.099999905
4.029432,31.776983,2,1,1,1,0
1.887892,38.74735,3,2,2,2,0
0.39019087,49.714664,4,1.55,1.2,1.9000001,0.70000005
4.452131,27.588852,3,2,2,2,0
4.580849,29.692972,2,1,1,1,0
0.4041152,54.219105,5,1.6733334,1.2,2.6666667,1.4666667
1.6784902,40.922604,3,2,2,2,0
4.2186723,28.346565,3,2,2,2,0
5.8190494,27.91431,2,1,1,1,0
0.4181125,52.87588,5,1.7333336,1.2,2.6666667,1.4666667
1.5933667,42.39873,3,2,2,2,0
3.904538,29.565058,3,2,2,2,0
8.808755,27.157885,2,1,1,1,0
0.43071854,51.70847,5,1.7333336,1.2,2.6666667,1.4666667
1.5918198,42.71703,3,2,2,2,0
3.6793048,30.851175,3,2,2,2,0
2.671623,68.13509,2,0.9,0.8,1,0.19999999
17.692575,28.583189,2,1,1,1,0
0.8788046,56.466072,3,1.4666668,1.2,1.8000001,0.6
1.5731556,45.35606,3,2,2,2,0
13.573205,17.902924,2,1.1,1,1.2,0.20000005
3.4697073,32.01326,3,2,2,2,0
3.7023044,63.82451,2,1,1,1,0
72.12531,31.26421,2,1,1,1,0
0.984355,54.71488,3,1.4,1.2,1.8000001,0.6
1.6958952,45.836304,3,2,2,2,0
0.9810603,45.202694,3,1.3000001,1,1.7,0.70000005
3.2485108,33.641872,3,2,2,2,0
5.4526005,60.165134,2,1,1,1,0
9.591457,34.56355,2,1,1,1,0
1.1116898,52.99076,3,1.4,1.2,1.8000001,0.6
0.37207633,49.241337,6,1.9833335,1.2,2.8000002,1.6000001
2.9951224,35.26466,3,2,2,2,0
9.310318,56.397823,2,1,1,1,0
4.919966,39.332012,2,1,1,1,0
1.2783649,51.243828,3,1.4,1.2,1.8000001,0.6
0.3843818,48.86977,6,2.0333333,1.2,2.8000002,1.6000001
2.6703491,37.074066,3,2,2,2,0
26.593264,52.042027,2,1,1,1,0
0.54282033,55.03441,3,1.3666668,1.2,1.7,0.5
1.4822292,49.760765,3,1.4,1.2,1.8000001,0.6
0.39922616,48.518955,6,2.0333333,1.2,2.8000002,1.6000001
2.3249354,39.142323,3,2,2,2,0
121.9069,48.293552,2,1,1,1,0
0.54312104,54.857304,3,1.4,1.2,1.8000001,0.6
7.1846666,24.49449,2,1.1,1,1.2,0.20000005
0.42073575,48.10935,6,2.0333333,1.2,2.8000002,1.6000001
2.3721316,38.30546,3,2,2,2,0
28.567873,45.35958,2,1,1,1,0
0.5431972,54.79465,3,1.4,1.2,1.8000001,0.6
12.62087,19.15834,2,1,1,1,0
0.44968623,47.02212,6,2.0611112,1.2,2.8666668,1.6666667
2.7972689,35.133125,3,2,2,2,0
13.988492,41.532974,2,1,1,1,0
0.54319507,54.758232,3,1.4,1.2,1.8000001,0.6
26.631842,15.266203,2,1,1,1,0
0.4589993,46.519115,6,2.0777779,1.2,2.8666668,1.6666667
3.0650706,31.792593,3,2,2,2,0
10.696875,38.4463,2,1,1,1,0
0.54327583,54.901367,3,1.4,1.2,1.8000001,0.6
38.158646,19.255638,2,1,1,1,0
0.44967937,46.266006,6,2.0777779,1.2,2.8666668,1.6666667
3.184917,29.802277,3,2,2,2,0
8.30565,35.926353,2,1,1,1,0
2.9053557,38.341503,2,1,1,1,0
19.64759,22.011147,2,1,1,1,0
0.4272537,46.083263,6,2.0777779,1.2,2.8666668,1.6666667
3.3162956,28.517487,3,2,2,2,0
6.579353,32.939762,2,1,1,1,0
4.0184994,32.611088,2,1,1,1,0
0.3119761,45.980907,8,2.0208333,1.2,2.8666668,1.6666667
2.988288,30.426497,3,2,2,2,0
5.434984,30.993034,2,1,1,1,0
5.5834403,27.593409,2,1,1,1,0
0.31228828,45.209126,8,2.0416667,1.2,2.8666668,1.6666667
3.025684,30.885038,3,2,2,2,0
4.5762596,30.528206,2,1,1,1,0
8.407585,22.457071,2,1,1,1,0
1.738488,51.52535,3,1.9666667,1.9000001,2,0.099999905
1.0311062,40.350075,5,2.06,1.2,2.8000002,1.6000001
3.1612353,31.78888,3,2,2,2,0
3.8143206,32.38596,2,1,1,1,0
13.378665,17.666979,2,1,1,1,0
1.7686461,49.03805,3,2,2,2,0
1.0558019,40.23992,5,2.04,1.2,2.8000002,1.6000001
3.1892257,33.79504,3,2,2,2,0
3.1843705,35.985157,2,1,1,1,0
13.2279215,17.84037,2,1,1,1,0
1.8441064,46.27431,3,2,2,2,0
1.0566957,40.89283,5,2.04,1.2,2.8000002,1.6000001
2.815687,36.163605,3,2,2,2,0
2.8798132,39.50246,2,1,1,1,0
11.0313425,19.42068,2,1,1,1,0
1.8791156,43.91866,3,2,2,2,0
1.0194755,41.973442,5,2.04,1.2,2.8000002,1.6000001
2.3154693,38.490215,3,2,2,2,0
2.5566087,44.101818,2,1,1,1,0
0.909626,66.33493,2,0.9,0.8,1,0.19999999
10.495489,21.837084,2,1,1,1,0
1.9458809,41.652298,3,2,2,2,0
0.99925125,46.96394,5,2.3933334,1.2,2.9333334,1.7333333
1.9207613,41.07737,3,2,2,2,0
2.2609918,48.907803,2,1,1,1,0
1.0616356,61.41352,2,1,1,1,0
12.716252,24.44983,2,1,1,1,0
2.126049,38.605022,3,2,2,2,0
1.4381778,43.107964,4,2.55,2.2,2.9333334,0.73333335
1.6128508,44.0764,3,2,2,2,0
1.98145,54.00754,2,1,1,1,0
0.6889045,62.456722,3,1.2666668,1,1.8000001,0.8000001
21.832094,28.255606,2,1,1,1,0
2.3364704,35.829304,3,2,2,2,0
1.2811382,37.150482,4,2.1416667,1.4000001,2.8666668,1.4666667
1.6503624,43.496124,3,2,2,2,0
1.747464,59.552544,2,1,1,1,0
0.7775998,58.935112,3,1.4000001,1.2,1.8000001,0.6
88.2087,32.471256,2,1,1,1,0
2.6232092,33.258038,3,2,2,2,0
1.1284745,37.71939,4,2.0833333,1.4000001,2.7333333,1.3333333
1.4822831,45.33365,3,2,2,2,0
1.4776338,65.26759,2,1,1,1,0
0.8886171,55.342003,3,1.4000001,1.2,1.8000001,0.6
12.077751,37.307594,2,1,1,1,0
2.8935258,33.097614,3,2,2,2,0
1.015603,38.567535,4,2.0833333,1.4000001,2.7333333,1.3333333
1.5454128,44.413677,3,2,2,2,0
1.0253202,52.011963,3,1.4000001,1.2,1.8000001,0.6
6.400551,42.75693,2,1,1,1,0
1.4451331,41.410557,4,2.0666666,1.4000001,2.6666667,1.2666667
0.9405279,39.416027,4,2.0833333,1.4000001,2.7333333,1.3333333
1.6717886,43.510983,3,2,2,2,0
1.1727763,49.338104,3,1.4000001,1.2,1.8000001,0.6
4.2691355,48.565712,2,1,1,1,0
1.6931478,41.510715,4,2.0833333,1.4000001,2.7333333,1.3333333
0.8954356,40.311443,4,2.0833333,1.4000001,2.7333333,1.3333333
1.7263206,43.603024,3,2,2,2,0
1.4053142,53.483295,3,1.9666667,1.9000001,2,0.099999905
2.9004843,54.142612,2,1,1,1,0
1.9101675,41.057587,4,2.0833333,1.4000001,2.7333333,1.3333333
0.85863394,41.192482,4,2.0833333,1.4000001,2.7333333,1.3333333
1.7418084,44.571323,3,2,2,2,0
1.7469214,50.086884,3,2,2,2,0
2.1588414,59.925728,2,1,1,1,0
1.7550982,43.2146,4,2.0833333,1.4000001,2.7333333,1.3333333
0.8204364,42.298,4,2.0833333,1.4000001,2.7333333,1.3333333
1.8513236,45.114254,3,2,2,2,0
2.2015383,46.845196,3,2,2,2,0
1.5873786,64.726234,2,1,1,1,0
1.4777561,44.316597,4,2.0833333,1.4000001,2.7333333,1.3333333
0.78466207,43.46996,4,2.0833333,1.4000001,2.7333333,1.3333333
1.992617,45.749924,3,2,2,2,0
2.665464,47.96339,3,2,2,2,0
1.2430733,69.74557,2,1,1,1,0
1.305769,45.75619,4,2.0833333,1.4000001,2.7333333,1.3333333
0.7624587,44.854465,4,2.0833333,1.4000001,2.7333333,1.3333333
2.0686674,46.99741,3,2,2,2,0
2.0382204,50.543407,3,2,2,2,0
1.1617374,47.58168,4,2.0833333,1.4000001,2.7333333,1.3333333
0.7483435,46.47642,4,2.0833333,1.4000001,2.7333333,1.3333333
2.1038618,47.72115,3,2,2,2,0
1.7731978,42.204704,3,1.4000001,1.2,1.8000001,0.6
1.0588312,41.806023,4,1.5500001,1.2,1.9000001,0.70000005
0.7316691,48.361866,4,2.0833333,1.4000001,2.7333333,1.3333333
2.1718752,47.990376,3,2,2,2,0
1.5162371,43.434784,3,1.4000001,1.2,1.8000001,0.6
0.97286755,43.107815,4,1.5500001,1.2,1.9000001,0.70000005
0.7158964,50.473366,4,2.0833333,1.4000001,2.7333333,1.3333333
2.1816323,48.459625,3,2,2,2,0
1.3646295,43.941322,3,1.4000001,1.2,1.8000001,0.6
0.32995194,51.796623,8,2.0500002,1.2,2.8000002,1.6000001
0.87840456,69.65926,2,0.9,0.8,1,0.19999999
2.2698128,48.34392,3,2,2,2,0
1.2171661,44.985256,3,1.4000001,1.2,1.8000001,0.6
0.32754475,50.97584,8,1.775,1.2,2,0.79999995
0.9242453,69.11635,2,1,1,1,0
0.8940134,66.981514,2,0.9,0.8,1,0.19999999
0.6781097,53.43203,4,2.0083332,1.2,2.7333333,1.5333333
1.1174667,45.88106,3,1.4000001,1.2,1.8000001,0.6
0.22084416,54.42414,9,1.8444445,1.2,2.6000001,1.4000001
0.995722,68.05219,2,1,1,1,0
0.9875516,63.690872,2,1,1,1,0
0.684401,53.227844,4,2.0833335,1.4000001,2.7333333,1.3333333
1.0026191,46.996277,3,1.4000001,1.2,1.8000001,0.6
0.22008488,55.12046,9,1.8518519,1.2,2.6666667,1.4666667
1.0292765,67.51784,2,1,1,1,0
1.0667368,61.251835,2,1,1,1,0
0.6955913,47.09932,4,1.7166668,1.4000001,2.6666667,1.2666667
0.90905994,48.01159,3,1.4000001,1.2,1.8000001,0.6
0.67709625,59.709797,3,1.4,1.2,1.8000001,0.6
1.0652608,66.94113,2,1,1,1,0
0.44961777,50.915337,6,1.7166667,1.2,2,0.79999995
1.1504647,58.964924,2,1,1,1,0
0.7184617,45.977356,4,1.7000002,1.4000001,2.6000001,1.2
0.80342454,48.935577,3,1.4000001,1.2,1.8000001,0.6
0.698187,59.327923,3,1.4,1.2,1.8000001,0.6
1.0962619,66.70794,2,1,1,1,0
0.44550547,51.39024,6,1.6999999,1.2,2,0.79999995
1.2261323,57.122192,2,1,1,1,0
0.7478948,44.77725,4,1.7000002,1.4000001,2.6000001,1.2
0.6895709,59.959038,3,1.4,1.2,1.8000001,0.6
1.1427197,66.6154,2,1,1,1,0
0.43402362,52.1591,6,1.6999999,1.2,2,0.79999995
1.2970294,55.549828,2,1,1,1,0
0.7727566,43.713696,4,1.7000002,1.4000001,2.6000001,1.2
15.807146,26.725925,2,1.1,1,1.2,0.20000005
0.6792533,60.294212,3,1.4,1.2,1.8000001,0.6
1.181234,66.44097,2,1,1,1,0
0.42039838,55.57578,6,2.011111,1.4000001,2.6666667,1.2666667
1.416908,53.161877,2,1,1,1,0
0.79385954,42.862274,4,1.7000002,1.4000001,2.6000001,1.2
10.86721,24.724327,2,1,1,1,0
2.3770301,48.325504,2,1,1,1,0
1.1793487,66.45325,2,1,1,1,0
0.40882993,55.85161,6,2.0555553,1.4000001,2.7333333,1.3333333
1.5665344,50.56472,2,1,1,1,0
0.8131094,53.032448,4,2.45,2,2.8000002,0.8000002
8.819754,23.819374,2,1,1,1,0
3.4299395,44.857937,2,1,1,1,0
1.1800189,66.448044,2,1,1,1,0
0.40328038,55.912342,6,2.0555553,1.4000001,2.7333333,1.3333333
1.6822385,48.79879,2,1,1,1,0
0.8624763,68.86214,2,0.9,0.8,1,0.19999999
0.8454949,51.178,4,2.5333333,2.2,2.8666668,0.66666675
7.05101,24.625303,2,1,1,1,0
5.9089117,41.776985,2,1,1,1,0
1.1235551,66.834045,2,1,1,1,0
0.3949288,56.245083,6,2.0555553,1.4000001,2.7333333,1.3333333
1.6679841,49.007557,2,1,1,1,0
1.0204287,63.118237,2,1,1,1,0
0.89866096,49.182365,4,2.5333333,2.2,2.8666668,0.66666675
6.4070654,25.043587,2,1,1,1,0
16.05912,39.2114,2,1,1,1,0
1.0298871,67.46081,2,1,1,1,0
0.38063776,56.85832,6,2.0555553,1.4000001,2.7333333,1.3333333
1.680497,48.823063,2,1,1,1,0
1.2397048,57.313087,2,1,1,1,0
0.9688911,47.00633,4,2.5333333,2.2,2.8666668,0.66666675
5.7552733,26.459713,2,1,1,1,0
36.008156,36.788235,2,1,1,1,0
0.9692296,68.17331,2,1,1,1,0
0.36927196,57.57446,6,2.0555553,1.4000001,2.7333333,1.3333333
1.677364,48.86968,2,1,1,1,0
1.5266032,51.55879,2,1,1,1,0
1.027094,45.358616,4,2.5333333,2.2,2.8666668,0.66666675
5.344111,27.99685,2,1,1,1,0
0.30321956,57.059513,7,1.8047618,1.2,2.7333333,1.5333333
8.546248,35.24591,2,1,1,1,0
0.9216663,68.96284,2,1,1,1,0
1.5653063,50.64125,2,1,1,1,0
1.8999016,46.057728,2,1,1,1,0
1.0670712,44.272423,4,2.5333333,2.2,2.8666668,0.66666675
5.2557893,28.867186,2,1,1,1,0
0.48641193,53.015076,6,1.7166667,1.2,2,0.79999995
4.989717,34.813374,2,1,1,1,0
0.8684937,69.77311,2,1,1,1,0
1.5332795,51.18471,2,1,1,1,0
2.4401414,40.530018,2,1,1,1,0
0.51088053,46.7784,6,2.3555555,1.2,2.9333334,1.7333333
0.4892936,56.8425,6,2.2444446,1.2,2.9333334,1.7333333
3.783281,34.877224,2,1,1,1,0
0.84553605,69.95412,2,1,1,1,0
